sumber,tanggal,teks_bersih,urgensi,sentimen,kategori_infrastruktur,kategori_lingkungan,kategori_air_sanitasi,kategori_bencana,kategori_transportasi,kategori_pelayanan_publik,kategori_ekonomi,kategori_keamanan,kategori_pendidikan,kategori_kesehatan
berita_kaggle,2026-03-26,badan penanggulangan bencana daerah bpbd jakarta melaporkan sebanyak 18 rt di jakarta terendam banjir hingga sabtu 1 3 2025 pukul 09 00 wib kepala pusat data dan informasi bpbd jakarta mohamad yohan mengatakan penyebab banjir karena hujan deras yang mengguyur wilayah jakarta dan sekitarnya pada jumat 28 2 2025 kondisi,2,1,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,kepolisian masih mengusut kasus sopir pikap yang mengendarai mobil ekspedisi lawan arah hingga menewaskan bayi 6 bulan di jalan raya lenteng agung jagakarsa jakarta selatan jaksel polisi telah mengamankan kamera closed circuit television atau cctv di lokasi sudah dan sekarang dalam proses penyelidikan mohon waktu insyaallah bisa diselidiki kata kepala,1,1,0,0,0,0,0,0,0,1,0,0
berita_kaggle,2026-03-26,yogyakarta segmen klaten prambanan akan menerapkan tarif mulai rabu 6 agustus 2025 pemberlakuan tarif ini sesuai dengan keputusan menteri pekerjaan umum nomor 683 kpts m 2025 tanggal 22 juli 2025 jalan tol solo yogyakarta segmen klaten prambanan sepanjang 8 6 kilometer itu disebut mampu memangkas waktu tempuh semarang yogyakarta lebih,0,1,1,0,0,0,0,0,0,0,0,0
twitter,2026-03-26,lupa ngangkat btw kakak ini hanya perawat ya bg bukan dokter kalau dokter lebih lg belum jasa dll itu kata dia sih rupanya ga semua dokter sejahtera pelayanan bpjs apr 2,1,1,0,0,0,0,0,0,0,0,0,1
berita_kaggle,2025-09-06,arus lalu lintas di sekitar monumen nasional monas jakarta pusat terpantau macet pada sabtu 6 9 2025 malam kemacetan terjadi imbas digelarnya acara jakarta bersholawat dalam rangka peringatan maulid nabi muhammad saw pantauan kompas com pada pukul 21 35 wib kendaraan bermotor dari arah patung kuda harus mengantre saat melintasi,1,1,0,0,0,0,1,0,0,0,0,0
berita_kaggle,2026-03-26,presiden prabowo subianto mengaku pemikiran ekonominya tidak bisa dilepaskan dari pengaruh keluarganya terutama ayahnya sumitro djojohadikusumo sumitro menganut pemikiran ekonomi campuran yang mengambil sisi terbaik dari sosialisme dan kapitalisme sumitro berkata sebenarnya sistem ekonomi terbaik indonesia harus sistem ekonomi campuran kita harus mengambil yang terbaik dari kapitalisme dan yang terbaik,1,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,gubernur dki jakarta pramono anung memutuskan untuk memperpanjang uji coba penggunaan tambahan satu lajur di gerbang tol fatmawati 2 jakarta selatan hingga akhir oktober 2025 bisa dilanjutkan sampai dengan akhir oktober sebab kalau itu bisa dilakukan akan sangat baik kata pramono di rawa buaya jakarta barat sabtu 20 september 2025,0,2,1,0,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,polemik yang melibatkan ketua rw 02 jembatan lima tambora jakarta barat terkait permintaan tunjangan hari raya thr ke sejumlah perusahaan di wilayahnya akhirnya berakhir permintaan yang disampaikan melalui surat edaran tersebut menciptakan gejolak sehingga ketua rw dipanggil oleh lurah setempat dan diperiksa oleh pihak kepolisian permasalahan ini bermula ketika surat,0,1,1,0,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,pengerjaan proyek pembangunan embung kemang utara di mampang prapatan jakarta 17 september 2025 suku dinas sumber daya air jakarta selatan membangun waduk retensi seluas 2 991 meter persegi dengan nilai rp 10 9 miliar sebagai pengendali banjir di wilayah tersebut pengerjaan sudah mencapai 64 dan ditargetkan rampung pada oktober 2025,0,1,0,1,0,0,0,0,0,0,0,0
twitter,2026-04-01,elfi kusumaardhiati gini 1 tujuan mbg kan stunting ya apakah kshmakan anak sekolah sd oke lah smp sma itu udah jauh dari manfaat pemberantasan stunting 2 sasaran mbg kan sekolah apakah anak kurang gizi yg juga dpt manfaatnya tentu tidak dong putus sekolah,2,1,0,0,0,0,0,0,0,0,1,1
berita_kaggle,2026-03-26,yt dan ml pasangan suami istri pasutri di kalisari pasar rebo jakarta timur menganiaya anaknya berinisial rml 5 karena tidak diakui sebagai orangtuanya pelaku sakit hati dengan korban karena korban tidak mau mengakui sebagai orangtua ujar kabid humas polda metro jaya kombes pol ade ary syam saat dikonfirmasi selasa 29,0,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,seorang pemuda asal cilincing jakarta utara ditangkap polisi setelah nekat masuk ke pekarangan rumah warga di kawasan serua kecamatan ciputat kota tangerang selatan tangsel pada selasa 5 8 2025 kapolsek ciputat timur kompol bambang askar sodiq mengatakan pemuda yang bernama hadi riansyah 26 tersebut ditangkap dalam keadaan tertidur di halaman,0,1,0,0,0,0,0,1,0,1,0,0
berita_kaggle,2026-03-26,syahlendra haical ra 13 atau haikal salah satu santri ponpes al khoziny yang 3 hari tertimpa reruntuhan bangunan musala berhasil dievakuasi saat ini haikal tengah menjalani perawatan di igd rsud r t notopuro sidoarjo dilansir detikjatim proses evakuasi haikal bersama satu santri di sampingnya yang telah meninggal dilakukan sangat hati,2,2,0,0,0,1,0,0,0,0,0,0
twitter,2026-03-31,adonan cimol kalo di tuban sih ekosistem ikanikannya pada mulai rusak gegara pabrikpabrik pada buang limbah,1,0,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,menteri kesehatan mereka budi gunadi sadikin menyoroti kategori peserta bantuan iuran pbi dan pekerja bukan penerima upah pbpu bpjs kesehatan yang belum terstandarisasi ketiadaan standar baku ini menyebabkan sasaran pemberian jaminan kesehatan oleh pemerintah daerah pemda berbeda beda padahal standar baku diperlukan agar pemberian bantuan iuran lebih tepat sasaran pbpu,1,1,0,0,0,0,0,0,0,0,0,1
berita_kaggle,2026-03-26,kepolisian berkoordinasi dengan kedutaan besar singapura soal penemuan berinisial hm 54 yang tewas di halte transjakarta tanjung duren jakarta barat pada rabu 26 2 2025 kami sudah komunikasi dengan kedubes singapura kata kanit reskrim polsek grogol petamburan jakarta barat akp muhammad aprino tamara melansir dari antara kamis 27 2 2025,2,1,0,0,0,0,1,0,0,0,0,0
berita_kaggle,2026-03-26,kompas com perusahaan umum daerah perumda air minum pam jaya melakukan perbaikan pipa air baku ukuran diameter 2 000 milimeter mm milik salah satu badan usaha milik negara bumn yang bocor di jalan prof dr satrio jakarta selatan pipa air baku tersebut dibutuhkan untuk diolah pam jaya dan distribusikan ke,1,1,0,0,1,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,perjalanan krl commuter line sempat tertahan imbas gempa bumi yang mengguncang kabupaten bekasi jawa barat pada rabu 20 8 2025 malam setelah dilakukan pemeriksaan jalur dan jembatan perjalanan kereta kembali normal mulai pukul 20 35 wib krl sudah mulai kembali berjalan pukul 20 35 wib kata vp corporate secretary kai,2,1,1,0,0,1,1,0,0,0,0,0
twitter,2026-03-25,mey air keruh ternyata air jernih belum tentu higenis yaapa lagi,1,1,0,0,1,0,0,0,0,0,0,0
twitter,2026-04-03,bupati blora tahun depan di kabupaten blora tidak akan ada asn pppk anggaran gaji asn pppk sudah diperhitungkan temanteman asn pppk tidak perlu resah fokus kerja berikan pelayanan terbaik untuk masyarakat phk,1,1,0,0,0,0,0,0,1,0,0,0
twitter,2026-03-25,dian yup idealnya sudah menikah sudah ada porsinya satu menjemput rezeki menafkahi keluarga satu dirumah full rt dan anak tp hidup seperti amel itu banyak sekarang pensiun dgn kondisi ekonomi ngga cukup u hidup standar butuh dua penghasilan untuk saling menguatkan phk,1,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,tempo co jakarta peneliti pusat riset kebencanaan geologi badan riset dan inovasi nasional brin nuraini rahma hanifa mengatakan tidak ada waktu pasti yang menunjukkan kapan gempa megathrust akan terjadi di indonesia namun dia menyebut peluang gempa besar seperti megathrust bisa terjadi lagi di masa depan karena bencana itu pernah ada,2,0,0,0,0,1,0,0,0,0,0,0
berita_kaggle,2026-03-26,mantan marketing pt tinindo internusa fandy lingga divonis empat tahun penjara karena dinilai terbukti terlibat dalam kasus korupsi pengelolaan tata niaga komoditas timah di wilayah izin usaha pertambangan iup di pt timah tbk tahun 2015 2022 menjatuhkan pidana oleh karenanya terhadap terdakwa dengan pidana penjara selama 4 tahun serta denda,0,0,0,0,0,0,0,1,0,0,0,0
twitter,2026-03-25,agung widiantoro kalo harga bbm di naikan tapi jalur distribusi masih terjadi konflik apakah bbm di indonesia akan lancar dan kirakira jika harga bbm naik distribusi bbm apakah tidak akan berpengaruh ke sektor ekonomi yg lain kalo berpengaruh sikap rakyat akan gimana ya macet,1,1,0,0,0,0,1,0,1,0,0,0
berita_kaggle,2026-03-26,tempo co jakarta kementerian pendidikan dasar dan menengah menerbitkan ketentuan terbaru mengenai sistem pelaporan kinerja baru bagi guru kepala sekolah dan pengawas sekolah aturan baru itu juga memuat berbagai opsi bagi guru untuk memenuhi kewajiban mengajar yaitu minimal 24 jam mengajar dalam satu pekan menteri pendidikan dasar dan menengah abdul,0,1,0,0,0,0,0,0,0,0,1,0
berita_kaggle,2026-03-26,perbatasan indonesia timor leste ternyata menyimpan surga sabana yang belum banyak terjamah namanya fulan fehan bentang alam menakjubkan di desa dirun kecamatan lakmanen kabupaten belu nusa tenggara timur ntt bersama badan nasional pengelola perbatasan bnpp ri saya dzaky nurcahyo jurnalis kompas com berkesempatan menikmati keindahan alam di ujung timur indonesia,1,1,0,0,0,0,0,1,0,0,0,0
twitter,2026-04-03,catatan daeng sekolah rusak perbaiki mana malah bikin sekolah rakyat,1,0,0,0,0,0,0,0,0,0,1,0
twitter,2026-04-01,aerishineez duhh kampung stop reply pesan gue dengan jari busuk lu itu bau sampah,1,0,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,mantan ketua okk hipmi 2001 2005 golkar bambang soesatyo bamsoet mengingatkan platform marketplace tidak menjadikan para pelaku umkm sebagai sapi perahan ia mengatakan kehadiran platform marketplace awalnya dianggap sebagai angin segar tidak perlu menyewa toko fisik tidak perlu repot memikirkan lalu lintas pengunjung tetapi cukup dengan akun foto produk yang,1,1,0,0,0,0,0,0,1,0,0,0
twitter,2026-03-31,berak masih pake tisu aja ngatain sampah pantat lu noh bau sampah,1,0,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2025-04-15,wakil ketua komisi iii dpr ri ahmad sahroni meminta polres garut segera menangkap dokter kandungan yang diduga melecehkan pasiennya kasusnya enggak perlu dikawal komisi iii orang di depan mata kok tapi kalau dia polres garut lamban menangani dalam 1x24 jam ini dokter enggak ketangkep saya minta kapolri kapolres garut ganti,1,1,0,0,0,0,0,0,0,0,0,1
berita_kaggle,2026-03-26,atap stadion wibawa mukti di kabupaten bekasi jawa barat jabar terlepas saat terjadi hujan deras disertai angin kencang bpbd kabupaten bekasi melaporkan atap yang terlepas bagian dari bangunan lama kerusakan sebagian besar atap stadion merupakan bangunan lama jumlah kerusakan belum dihitung sudah diberi batas polisi untuk perhitungan esok hari demikian,1,1,0,0,0,1,0,0,0,1,0,0
berita_kaggle,2025-09-08,pemerintah kota pemkot jakarta utara menargetkan persoalan buang air besar bab sembarangan selesai pada akhir 2025 saat ini masih ada sejumlah wilayah di empat kelurahan yang belum sepenuhnya memiliki tangki septik atau septic tank asisten administrasi dan kesejahteraan rakyat jakarta utara muhammad andri mengatakan empat kelurahan tersebut adalah penjaringan kalibaru,1,1,0,0,0,0,0,1,0,0,0,0
berita_kaggle,2026-03-26,tempo co jakarta presiden prabowo subianto menggelar rapat jarak jauh secara hybrid dengan beberapa menteri kabinetnya pada selasa 12 november 2024 prabowo hadir melalui video konferensi dari amerika serikat lantaran masih dalam agenda kunjungan kenegaraan sementara sejumlah menteri kabinet berkumpul di gedung badan nasional penanggulangan bencana atau bnpb jakarta pada,2,1,0,0,0,1,0,0,0,0,0,0
twitter,2026-03-31,obin krisis air bintan stop gw lagi haid,2,1,0,0,1,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,wira 32 penumpang transjakarta mengatakan hawa panas imbas kebakaran pasar taman puring jakarta selatan terasa hingga halte mayestik panasnya api lumayan terasa sampai halte aku juga kejebak di halte mayestik ujar penumpang transjakarta bernama wira 32 kepada kompas com senin wira mengatakan akibat kejadian itu penumpang transjakarta panik apalagi penumpang,2,1,0,0,0,0,1,0,1,0,0,0
twitter,2026-03-25,naomieva rupiah sempat menguat di era habibie tapi ada harga yg dibayar kebijakan ketat imf banyak bank tutup suku bunga tinggi usaha sulit utang negara naik pengangguran kemiskinan tinggi timor timur lepas intinya ekonomi stabil tapi dengan biaya sosial fiskal besar phk,1,0,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,pemerintah provinsi pemprov jakarta menargetkan seluruh dapur program makan bergizi gratis mbg memiliki sertifikat laik higiene sanitasi slhs dalam dua minggu mendatang melalui dinas kesehatan dinkes jakarta langkah ini dilakukan untuk memastikan makanan yang disajikan aman dan layak dikonsumsi masyarakat kalau semuanya lancar proses slhs ditargetkan selesai dua minggu ke,0,1,0,0,1,0,0,0,0,0,0,1
berita_kaggle,2026-03-26,tempo co jakarta ketua asosiasi bank sampah indonesia asobsi wilda yanti memberikan perhatian khusus atas kondisi darurat sampah di kota banjarmasin kalimantan selatan dia merujuk kepada momen lebaran saat ini ketika volume sampah meningkat sementara tpas basirih yang ada di kota itu disegel kementerian lingkungan hidup sejak 1 februari lalu,2,1,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,direktur perlindungan wni kementerian luar negeri judha nugraha mengatakan kedutaan besar republik indonesia kbri di iran dan jordania bersiap melakukan evakuasi warga negara indonesia wni di iran dan israel persiapan evakuasi ini dilakukan setelah presiden prabowo subianto menyatakan israel dan iran dalam status siaga i karena konflik bersenjata yang berkepanjangan,2,1,0,0,0,1,0,0,0,0,0,0
twitter,2026-03-26,dr maraknya jalan berlubang dan galian di bekasi tbtb ada proyek ini aja udah keciummm bau bau korupsi nya wkwkwk apr 3,1,0,1,1,0,0,0,0,0,0,0,0
berita_kaggle,2025-09-25,arus lalu lintas dari jalan letjen s parman jakarta barat menuju jalan gatot subroto jakarta pusat macet pada kamis 25 9 2025 sore kepadatan kendaraan masih terjadi imbas penutupan sebagian gardu di gerbang tol semanggi 1 dan semanggi 2 yang tengah diperbaiki pantauan kompas com sekitar pukul 18 10 wib,1,1,1,0,0,0,1,0,0,0,0,0
berita_kaggle,2026-03-26,menteri keuangan republik indonesia purbaya yudhi sadewa optimistis pertumbuhan ekonomi indonesia mencapai 8 persen ia menilai hambatan utama selama ini sering berasal dari kebijakan yang tidak tepat dan kurang efektif kebijakan kita sendiri sebetulnya yang sering kali menghambat pertumbuhan ekonomi ujar purbaya dalam acara great lecture bertema transformasi ekonomi nasional,1,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,bank indonesia bi mencatat modal asing yang mengalir keluar dari pasar domestik pada pekan pertama september 2025 mencapai rp 16 85 triliun angka ini berbasis data transaksi pada 1 3 september 2025 direktur eksekutif departemen komunikasi bi ramdan denny prakoso mengatakan modal asing yang keluar terdiri dari jual neto nonresiden,0,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,gubernur jakarta terpilih pramono anung tak menghadiri cek kesehatan kepala daerah di kantor kementerian dalam negeri kemendagri jalan medan merdeka utara jakarta pusat minggu 16 2 2025 berdasarkan jadwal pramono seharusnya menjalani pemeriksaan kesehatan di kantor kemendagri sekitar pukul 10 00 12 00 wib terkait ketidakhadiran pramono wakil menteri dalam,0,1,0,0,0,0,0,0,0,0,0,1
berita_kaggle,2026-03-26,pt pelabuhan indonesia persero atau pelindo berjanji akan menambah toilet dan ruang tunggu yang layak di jakarta international container terminal jict usai didemo para sopir truk selain itu pelindo juga berjanji akan segera melakukan perbaikan fasilitas yang dianggap masih kurang secara masukan yang disampaikan khususnya perbaikan fasilitas yang ada ungkap,2,1,0,0,1,0,1,0,0,0,0,0
berita_kaggle,2026-03-26,pt bank rakyat indonesia persero tbk bri kembali menegaskan komitmennya dalam mendorong pertumbuhan usaha mikro kecil dan menengah umkm di indonesia melalui penyelenggaraan bri umkm expo rt 2025 dan bri microfinance outlook 2025 menteri koordinator bidang perekonomian republik indonesia airlangga hartarto memberikan apresiasi atas pencapaian bri dalam menyalurkan kredit umkm,0,2,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,tol sheikh mohammed bin zayed mbz dipastikan aman dilintasi saat mudik lebaran 2025 mbz masih dipergunakan memang alternatif dari kilometer kecil ya dari kilometer 10 sampai kilometer 47 kan ada dua jalur ya dari atas dan dari bawah dan itu akan digunakan semuanya terutama mbz kan kendaraan kecil ujar irjen,0,2,1,0,0,0,0,0,0,0,0,0
twitter,2026-04-03,jared wilson phk phk,0,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,seorang pria berinisial s 60 ditemukan tewas di toilet halte transjakarta kampung melayu jakarta timur rabu 14 5 2025 sore kapolsek jatinegara kompol samsono mengatakan korban pertama kali ditemukan oleh petugas kebersihan halte transjakarta orang tersebut dijumpai sudah meninggal dunia di toilet oleh petugas kebersihan dari transjakarta ujar samsono saat,2,1,0,0,1,0,1,0,0,0,0,0
berita_kaggle,2026-03-26,kepala badan gizi nasional bgn dadan hindayana menegaskan bahwa saat ini belum ada kebijakan resmi yang mengatur pembagian makan bergizi gratis mbg berupa bahan mentah selama libur sekolah hal ini ditegaskan dadan menyusul ramainya isu pemberian menu mbg yang masih berbahan mentah untuk lima hari di wilayah tangerang selatan tangsel,1,1,0,0,0,0,0,0,0,0,1,0
berita_kaggle,2026-03-26,wakil wali kota bogor jenal mutaqin membeberkan kelanjutan rencana pemerintah kota pemkot bogor yang akan mereduksi angkutan perkotaan angkot berusia di atas 20 tahun program yang telah berjalan lama ini dinilai berhasil mengurangi jumlah angkot di kota bogor jenal mengatakan tersisa 230 angkot berusia di atas 20 tahun yang akan,0,1,0,0,0,0,1,0,0,0,0,0
