sumber,tanggal,username,teks_bersih,kategori_isu,urgensi,sentimen,lokasi_insiden
twitter,2026-03-25,@batamtoday,"Batamtoday Sidak Pelabuhan Batam Center, Amsakar: Citra Batam sebagai Gerbang Wisata Tercoreng Ulah Oknum Pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@estereum,ester ver. 2 Gabisa kerja tanpa dulu UPSS pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@AdiKurnadi71,Adi Kur. Negara dan rakyat jelatapun bangga dan merasa gagah jika sdh bisa malak dan mengambil hak orang lain. pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@smthlikeryu,Han MIRIS BGST EMG PUNGLI,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Aingpinman,HAJI PINMAN Hub Pungli Pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@mcbodalds,hocolate Qris pas lu transaksi di lantai B2 antrean panjang,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@firmanashad08,Firman Ashad Negeri surganya pelaku ... pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@IOS_GrizlyWolf,Nero Crack 阿古斯河 𝕏 Investor asing lebih suka vietnam dan tidak ada di vietnam pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@IrvanJambak1,"Irvine klo bangunnya pake uang pribadi ga masalah, tapi klo pemerintah yg bangun pake uang pajak trus ada akamsi mintain uang itu baru pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@chijeutopokki,7TH YEAR: novi soob tolong bantu tertibkan di jabar juga dong pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@batamtoday,"Batamtoday Citra Wisata Batam Terancam, Amsakar Tegaskan Oknum Harus Ditindak Pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@serigalasepi,"name cannot be be be blank SOP di tiap daerah bisa beda tergantung fasilitas yang tersedia. Lu ada di daerah yang minim fasilitas+SDM kureng ya wajar dapat . Gua bikin KTP di Jogja cuma 10 menit kelar kok. Mau lu samain kaya kasus lu? Picik banget. Mikir dikit tong, jangan kacamata kuda. pelayanan lambat",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@indimieh,"indi klo yg lampu merah keluar logos tuh pelaku usahanya siapa ya? kan itu jalan raya, jalan umum,tapi tiap truk lewat kudu ngasih ke pak ogahnya dgn dalih air minum seliter atau ngga ya duit aja. pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Userword_,𝓚𝓮𝓽𝓾𝓪 𝓐𝓴𝓪𝓽𝓼𝓾𝓴𝓲 - Yahiko Pungli Pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@jong___batavia,jong Jd middleman juga kena pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@gowestid,"GoWestID Pemeriksaan Dugaan , Kepala Imigrasi Batam Dicopot Pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@batam_sorot,Sorot Batam Kepala Imigrasi Batam Dicopot,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@ndksn_,sepupu blackjack pantes kasus susah ilang di jabar wkwk pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@4d_h1m,tw「 Provinsi Pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@yani_sinaga52,Yani Sinaga semoga bisa ngurangin angka secara signifikan pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Mammoth_R,"Mammoth_R Setuju, tapi tiket murah doang belum solusi. Demokrasi lah yg buat rakyat susah, Korupsi subur, jadi lumrah, preman LSM dipelihara. Pemerintah: 1 tahun pertama sibuk konsolidasi koalisi, 2 tahun akhir fokus Pemilu. Emang paling bener dipimpin Raja aja kaya negara2 arab. Pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@_Queen_Putri,"Star Seharusnya polisi setempat sdh lbh awal tau,tapi napa masih berkeliaran ini ya,,,,, pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@sincierityoflov,Power of love Sudah tahu belum . Pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@raihanfavorite,"JKT48Fan Komen bodoh. Emg kau ni juga , sok sok ngebelain. Hadeuh demi keselamatan ngerampas duit orang. Ngemis mulu gws pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@mieayamwalik,arga itumah njir pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Imam_Widodo_,Imam Widodo Pelaku ya pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Vernando_Ading,Vernando Ading Jatim jateng relatif lebih aman pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@DikiRam42724066,"human368 kalo gaboleh ada maka pihak kepolisian harus dikerahkan untuk jaga lalu lintas disana secara langsung, karna sangat bahaya kalo ga ada yang ngatur pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@DikiRam42724066,"human368 menurut saya itu bukan saya sering lewat situ bayar berapa aja diterima, bahkan sering 500perak juga , tugas mereka jaga lalin, dulu g ada yg jaga lalin 2 arah bersamaan banyak kecelakaan, dan atasnya jalan kereta aktif, mereka juga berentiin lalin pas mau datang kereta pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@ExclusiveBstrd,Bagas Daerah sunda pasti ada . pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@helloautumn123,"𖣂 7th year: æ ⊙⊝⊜ ⁷⁵ bin cobain dah trip ke sepanjang pantai selatan garut, pantainya banyak, super cantik, nya jg indah bgt pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Put_tooth,"rpnm Sebaik apapun pendidikan kalo yg masuk sampah yg keluar juga sampah. Yg masuk pake uang otomatis sdh lulus cari gantinya lewat , kriminalisasi kasus, beking ini itu pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@mirfanrkresnadi,"Irfan Kresnadi Kalo mau jd produsen, harus dibenerin juga iklim malak memalak yg bahkan diluar rente (misal truk bahan baku di-pungli in). Ini masalah besar buat inovasi",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@raisalkh,tinem raharjo JABAR PUNGLI PUNGLI,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@jpsatrio,Satrio Jati Prakoso Ya karena banyak dikepung PKL dan parkir liar plus dimana mana pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@dr_arts23,The Intelligent Masuk kantong DIREKTURNYA. Enak bener 2.6K alias KKN PUNGLI,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@alipflip,Alpha Lima India Foxtrot Kalau ada yang mau berantas berarti pro genosida. Jaegerist sejati pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@sandeeekala,"kopigugut sebagian sipil ambil bagian , sebagian yang berseragam minta dikasih prioritas gratisan kalo mau masuk lokasi pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@YotamWanimbo_,Yotam Wanimbo OPM menuduh Aparat melakukan di Intan Jaya Hoax Beredar tuduhan bahwa aparat melakukan Pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@lunaaablair,"AmI?? Wajahnya kebaca banget di video, plat motor juga keliatan. Ini bukan preman biasa lagi, ini perampokan terang-terangan di jalan umum. Polisi Tanah Abang & Polda Metro jaya tolong gerak cepat tangkap ini hama sebelum korban berikutnya bertambah. Masyarakat udah muak sama 2.3K pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@hadilocoboy,hadilocoboy 4. Satpam bank harus siap: - Hadapi - Hadapi ibu-ibu panik ATM ketelan - Hadapi bapak-bapak lupa PIN Itu bukan kerjaan… itu training mental + core strength. antrean panjang,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@EdyTaslim,"edyt Premanisme dan makin lama makin meluas. Di area wisata Jogja juga makin massif, mulai area Kaliurang, pantai Gunung Kidul, dan Parang Tritis, siapapun yang masuk kasawan tersebut harus bayar retribusi per orang 15.000. Aneh aja. Tim saber pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@anakulahmanusia,"𝓐𝓷𝓪𝓴 𝓜𝓪𝓷𝓾𝓼𝓲𝓪 Gaya kepemimpinan sat-set dan blusukan tanpa protokoler kaku emang kunci! Pas banget buat pangkas . Kalau Presiden terjun langsung cek ombak, instruksi ke bawah pasti lebih tegas dan eksekusi kesejahteraan warga jadi makin cepat birokrasi ribet",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@krishiday,"krishidayat disaat kita nganggur lalu berjuang keras cari kerjaan, bikin lamaran cv dll masih harus bolak balik ke fotocopy an, belum lagi harus menerima pahitnya ikut 1.2K interview dan gak ketrima. pemerintah sama sekali gak ada buat kita, tapi pas kita udah kerja pemerintah- antrean panjang",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@embah72,Abah Penampakan wajah jagoan² wisata di Garut yg tidak terima dgn adanya video viral menyebut mahalnya lokasi wisata mahal dgn tiket 45rb/motor. Pertanyaannya angka itu resmi atau Man ? pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@zipper_clutch,"zipperclutch KAI yang banjir 3.6K pelan2 ilang semua. Gaji pelan2 dinaikin. Coba, dulu siapa yang mau kerja di bumn kai? Skg jadi rebutan. pungli",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@Qk1ng2,"金 ʘ⁠‿⁠ʘ Ketika negara tetangga sibuk darurat, kita malah sibuk mengelola dan panic buying di SPBU. Dan itu juga fakta. antrean panjang",Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@rapunjellyeuw,mie ayam wooo lu liburin mbg dulu bisa gaaa program gajelas byk dikorup haduhh pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@Jafar_julian,Saha Sok? Wah berarti kemarin d surabaya yg itu bohong ? pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@NenkMonica,𝕸𝖔𝖓𝖎𝖈𝖆 ᴼᶠᶠⁱᶜⁱᵃˡ Bupati Garut Bagaimana ? Kejadian ini selalu terulang saat liburan. Sampai kapan Wisata Garut akan aman dari 2.1K dan Penipuan Oknum dan Preman? Pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@kemenkumjabar,Kanwil Kemenkum Jabar Asep Sutandar jamin jajaran Kemenkum Jabar bebas dari dalam melayani masyarakat. Kemenko Hukum memuji sistem pengawasan kami yang efektif cegah praktik menyimpang. Kemenkum Jabar - Asep Sutandar pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@gayustambuan,Gembel Jatim Ternyata bukan di jabar aja pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@Afir24,. Republik Negeri Surga Para Preman Pungli,Pelayanan Publik,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@BANGSAygSUJUD,"B. Prasetya Realisasi tahap awal 16.000+ sekolah direvitalisasi Itu belum 166 Sekolah Rakyat Berasrama dan MBG juga pembelajaran modern Kalo di daerahmu ada anak desil 1 & 2 share kita bantu ke SR, gratis kuliah, bahkan kalo pinter dikuliahkan ke Univ ternama di luar negeri 1.0 putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@PDI_Perjuangan,"PDI Perjuangan DPC PDI Perjuangan Kota Palembang menggelar Bakti Sosial untuk anak-anak di TPA Sukawinatan. Kegiatan ini dipimpin oleh Ketua DPC PDI Perjuangan Kota Palembang Ayu Nur Suri. ""Saya mendengar cerita mereka ada yang putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@lpp_palembang,"Lapas Perempuan Kelas IIA Palembang binaan yang agar dapat memperoleh ijazah setara pendidikan formal. Selain pendidikan akademik, program PKBM juga memberikan berbagai pelatihan keterampilan praktis guna meningkatkan kualitas hidup dan kemandirian 1.0 putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@kaniamaisya164,kania Viral video bahwa pemerintah lebih penting kan bangun dapur MBG mewah drpd renovasi . Berita viral tanpa bukti bahwa dapur MBG atau SPPG sebenarnya dibangun dana sendiri oleh mitra bukan dari APBN. Tugas pemerintah daerah bangun sekolah sekolah rusak,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Baihaqy1793,Baihaqy Kasian si i beng dianggap putus sekolah sama,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@hoerulawr,𝕳𝖔𝖊𝖗𝖚𝖑 𝖆𝖓𝖜𝖆𝖗 Wkwkwk padahal dari semua korwil jakmania yg beli tiket paling banyak tiap matc h selalu jakkabbogor,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Deviro119228,"Ronny Makan bergizi gratis, itu pun menunya aneh2. Hanya untuk yg sekolah. Jadi yg ga bisa sekolah, , mereka gadapet makan dong. putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@applesnoow,"Kei. || Persod KR, CH, JP ga usah deh bawa bawa menolak qadha dan qadar. liat realita aja di lapangan udah berapa banyak anak yang karena harus kerja buat biayain keluarga. ngakunya paling si agama putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@gomsprings,"n Malala ini satu dr sekian banyak perempuan yg terpaksa karena peraturan kelompok Taliban yg melarang anak perempuan untuk sekolah. dia dari keluarga yg paham pendidikan, terus sempet 1.0 putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Baihaqy1793,Baihaqy Dari profil udah jelas lu y ang lebih cocok putus sekolah,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@D4057Dodo,"Widodo Dodo Ngomong aja gede nggak punya nyali dan naluri bisanya cuma mbg nggak visioner investasi makan bergizi kapan rakyatmu menikmati...jalan rusak, harga pangan tinggi program konyol yg mubazir sekolah rusak",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Kossonng,Nama tidack boleh Lw doang keknya yg 3.0 putus sekolah,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@newestID,Newest Indonesia Perang Iran Memanas: 140 Ribu Rumah Dan 763 Akibat Serangan AS-Israel Sekolah Rusak,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@MENUJU_2029,Indonesia_Baru Sulteng harus bangkit! putus sekolah Tantangan geografis bukan alasan untuk menyerah pada pendidikan. Mari kawal digitalisasi desa dan pembangunan sekolah di pelosok agar angka,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Baihaqy1793,Baihaqy Oren bogor pada gt? Hahahahhaa 1.0 putus sekolah,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Kossonng,Nama tidack boleh Gw nanya apa dijawab apa.. jawab dulu pertanyaan gw! Atau emang gini semua penduduk provinsi dengan tingkat tertinggi di Indonesia.. paraaahh 1.8K 7.0 putus sekolah,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Kossonng,Nama tidack boleh Jangan2 lw termasuk yg yak? 1.0 putus sekolah,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@fairyYOONSU,☾ Caleb gapapa gua mending thur putus sekolah,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@hsnsh_1997,Portal Update Problem akses pendidikan dan risiko . . Dilan Mark Sedih Come Over Nangis Peluk Lazada 4.4 Sale putus sekolah,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Kossonng,"Nama tidack boleh Kalau ngebahas sesuatu selalu keluar konteks, padahal KJP program bagus untuk mengurangi angka .. nggak kaya daerah lw provinsi dengan tingkat 1.0 putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@lily_daisy_rose,"iaaa my tetangga yang punya pemahaman kayak gini anaknya pasti banyak dan kebanyakan , kalo nggak mampu jangan terlalu maksain ya, jangan seneng ngelanjutin kemiskinan struktural putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@DgGuruEnglish,Catatan Daeng Sekolah rusak perbaiki? Mana... Malah bikin sekolah rakyat,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@chikaffection,"焚石 Nicha gue maklumin deh karena dia , semoga dia ga bikin ijz palsu aj 4.0 putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@Artifisialism,"Artifisal Life Kemiskinan, jalan rusak, jawabannya MBGe sekolah rusak",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@ardianfadilah1,RM ArdianFadilah Contoh di sektor pendidikan kekurangan guru hampir disetiap sekolah pasti,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@Sungchnan,JSC. Panutan ngepunk soalnya Yenaa cnton . putus sekolah,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@KopiPait62,"Kopi Pait Anggaran buat: - , ga ada. - jalan-jalan rusak, ga ada. - pengangkatan guru honorer, ga ada. - kuliah gratis, ga ada. Lalu mereka nyuruh rakyat taat bayar pajak. Bangsat sekali. sekolah rusak",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@JenTjhin,David Yoga Mahendra Aku scorpio memang cepat dewasa.umur 15 kabur ke bandung dari bali.nekad dan mencari makan menghidupi diri sendiri putus sekolah,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@absurdb0yz23,asta maklum lah jabar kan daerah dengan tingkat tertinggi 1.7K putus sekolah,Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@seannaABC,"sean ABCD Scroll reels terus lewat klip KDM sama cewek smp yg trs malah dinikahin sama ortunya, lakinya gk kerja dan tinggal di rumah mertua. ortunya tolol bgt kl gk bisa sekolahin mending lu suruh kerja aja anjing marah bgt gw. Kesian bgt kamu dek putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@udangpepes,"Persetujuan Pusat Relate banget. Anak baru masuk tahun kmrn di negeri, tp bingung juga krn banget bagi kami, disaat ekonomi terpuruk. Alhamdulillah masih ada jalan dari Allah tanpa hutang spp mahal",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@iieeriii,"ieri ²²-¹²-⁶³ ᶻ 𝗓 𐰁 .ᐟ Habis scroll reels ada klip KDM smaa anah kecil cewek masih smp tapi MALAH DINIKAHIN. Cowoknya nggak kerja, tinggal rumah mertua terus ngapain dinikahin anjing mending suruh kerja aja. kocag bgt ortunya tolol putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@sicampretnim,"Putri ☆彡 udh ketauan sih bakal grade/ . murid gue aja BA RRQ cabut sekolah karena sekolah ga mau anaknya absen absenan trs, apalagi kurikulum IB, lebih lebih padet jadwalnya.. agak amaze jg bisa jd member jkt dan tetep sekolah lancar, mana sekolahnya di bekasi 1.0 putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@arbi7tamara,"arbi7tamara Pas empu nya rumah mau jual rumahnya. Si anak (masih SMP) terpaksa , Luntang Lantung ±2thn, gara2 ortu meninggal dan gak ninggalin apa2, bahkan ketika mereka sebenarnya punya uang yg cukup buat beli rumah kontrakannya tersebut. putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@nelaspunk,"juan manuel sanchez Program Sekolah Rakyat memberikan kesempatan pendidikan gratis dan berkualitas bagi anak-anak kurang mampu, mengurangi angka , serta mencetak generasi Bali yang cerdas, terampil, dan berkarakter. 1.0 putus sekolah",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@lovelylonelyna,"naraaaaajalahya (junkyu's gf) ""yang lapar, cari makan sekolah yang rusak, perbaiki jalan yang rusak perbaiki"" klo sistemnya yang rusak gmn pak? yang kelaparan itu imbas dari kegagalan sistem ekonomi, diperbaiki bangunannya aja? sistem pendidikannya? kurikulumnya? jalan rusak? ya okelah sekolah rusak",Pendidikan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
